Date,Fear Greed,Put Call,VIX
2023-11-13,39.0,0.94,14.76
2023-11-14,46.0,0.91,14.16
2023-11-15,52.0,0.86,14.18
2023-11-16,55.0,0.85,14.32
2023-11-17,58.0,0.82,13.8
2023-11-20,61.0,0.79,13.41
2023-11-21,61.0,0.8,13.35
2023-11-22,65.0,0.81,12.85
2023-11-24,66.0,0.8,12.46
2023-11-27,65.0,0.82,12.69
2023-11-28,65.0,0.81,12.69
2023-11-29,63.0,0.8,12.98
2023-11-30,64.0,0.8,12.92
2023-12-01,64.0,0.78,12.63
2023-12-04,63.0,0.75,13.08
2023-12-05,65.0,0.75,12.85
2023-12-06,63.0,0.76,12.97
2023-12-07,66.0,0.77,13.06
2023-12-08,65.0,0.78,12.35
2023-12-11,67.0,0.79,12.63
2023-12-12,67.0,0.79,12.07
2023-12-13,67.0,0.77,12.19
2023-12-14,70.0,0.71,12.48
2023-12-15,69.0,0.69,12.28
2023-12-18,70.0,0.67,12.56
2023-12-19,82.0,0.64,12.53
2023-12-20,75.0,0.67,13.67
2023-12-21,77.0,0.73,13.65
2023-12-22,79.0,0.74,13.03
2023-12-26,81.0,0.75,12.99
2023-12-27,81.0,0.79,12.43
2023-12-28,81.0,0.77,12.47
2023-12-29,80.0,0.75,12.45
2024-01-02,79.0,0.75,13.2
2024-01-03,76.0,0.78,14.04
2024-01-04,78.0,0.79,14.13
2024-01-05,75.0,0.82,13.35
2024-01-08,76.0,0.82,13.08
2024-01-09,75.0,0.82,12.76
2024-01-10,76.0,0.82,12.69
2024-01-11,74.0,0.82,12.44
2024-01-12,73.0,0.82,12.7
2024-01-16,72.0,0.84,13.84
2024-01-17,57.0,0.94,14.79
2024-01-18,66.0,0.92,14.13
2024-01-19,72.0,0.91,13.3
2024-01-22,72.0,0.86,13.19
2024-01-23,70.0,0.83,12.55
2024-01-24,72.0,0.73,13.14
2024-01-25,73.0,0.72,13.45
2024-01-26,73.0,0.73,13.26
2024-01-29,74.0,0.75,13.6
2024-01-30,74.0,0.75,13.31
2024-01-31,64.0,0.76,14.35
2024-02-01,72.0,0.78,13.88
2024-02-02,74.0,0.77,13.85
2024-02-05,73.0,0.77,13.67
2024-02-06,73.0,0.76,13.06
2024-02-07,73.0,0.75,12.83
2024-02-08,74.0,0.72,12.79
2024-02-09,75.0,0.7,12.93
2024-02-12,75.0,0.68,13.93
2024-02-13,66.0,0.72,15.85
2024-02-14,67.0,0.72,14.38
2024-02-15,73.0,0.72,14.01
2024-02-16,73.0,0.73,14.24
2024-02-20,63.0,0.75,15.42
2024-02-21,63.0,0.74,15.34
2024-02-22,73.0,0.73,14.54
2024-02-23,73.0,0.74,13.75
2024-02-26,71.0,0.75,13.74
2024-02-27,75.0,0.73,13.43
2024-02-28,76.0,0.72,13.84
2024-02-29,77.0,0.7,13.4
2024-03-01,76.0,0.7,13.11
2024-03-04,79.0,0.69,13.49
2024-03-05,76.0,0.71,14.46
2024-03-06,72.0,0.71,14.5
2024-03-07,73.0,0.72,14.44
2024-03-08,70.0,0.72,14.74
2024-03-11,62.0,0.74,15.22
2024-03-12,72.0,0.75,13.84
2024-03-13,71.0,0.75,13.75
2024-03-14,70.0,0.77,14.4
2024-03-15,68.0,0.78,14.41
2024-03-18,70.0,0.78,14.33
2024-03-19,70.0,0.78,13.82
2024-03-20,69.0,0.79,13.04
2024-03-21,71.0,0.78,12.92
2024-03-22,69.0,0.8,13.06
2024-03-25,67.0,0.8,13.19
2024-03-26,67.0,0.77,13.24
2024-03-27,69.0,0.76,12.78
2024-03-28,68.0,0.75,13.01
2024-04-01,71.0,0.72,13.65
2024-04-02,71.0,0.73,14.61
2024-04-03,69.0,0.74,14.33
2024-04-04,53.0,0.76,16.35
2024-04-05,58.0,0.8,16.03
2024-04-08,64.0,0.8,15.19
2024-04-09,59.0,0.8,14.98
2024-04-10,49.0,0.85,15.8
2024-04-11,56.0,0.86,14.91
2024-04-12,45.0,0.83,17.31
2024-04-15,38.0,0.86,19.23
2024-04-16,35.0,0.9,18.4
2024-04-17,31.0,0.94,18.21
2024-04-18,30.0,0.95,18.0
2024-04-19,27.0,0.99,18.71
2024-04-22,34.0,0.97,16.94
2024-04-23,36.0,0.96,15.69
2024-04-24,37.0,0.9,15.97
2024-04-25,39.0,0.88,15.37
2024-04-26,40.0,0.83,15.03
2024-04-29,42.0,0.81,14.67
2024-04-30,40.0,0.8,15.65
2024-05-01,40.0,0.8,15.39
2024-05-02,42.0,0.77,14.68
2024-05-03,43.0,0.78,13.49
2024-05-06,39.0,0.8,13.49
2024-05-07,37.0,0.82,13.23
2024-05-08,38.0,0.8,13.0
2024-05-09,42.0,0.79,12.69
2024-05-10,46.0,0.79,12.55
2024-05-13,48.0,0.75,13.6
2024-05-14,55.0,0.71,13.42
2024-05-15,59.0,0.7,12.45
2024-05-16,62.0,0.7,12.42
2024-05-17,62.0,0.69,11.99
2024-05-20,60.0,0.71,12.15
2024-05-21,59.0,0.72,11.86
2024-05-22,58.0,0.72,12.29
2024-05-23,52.0,0.74,12.77
2024-05-24,51.0,0.77,11.93
2024-05-28,54.0,0.76,12.92
2024-05-29,49.0,0.8,14.28
2024-05-30,45.0,0.8,14.47
2024-05-31,48.0,0.77,12.92
2024-06-03,45.0,0.75,13.11
2024-06-04,47.0,0.78,13.16
2024-06-05,51.0,0.75,12.63
2024-06-06,45.0,0.74,12.58
2024-06-07,43.0,0.76,12.22
2024-06-10,44.0,0.75,12.74
2024-06-11,44.0,0.72,12.85
2024-06-12,46.0,0.7,12.04
2024-06-13,44.0,0.71,11.94
2024-06-14,41.0,0.71,12.66
2024-06-17,43.0,0.72,12.75
2024-06-18,41.0,0.71,12.3
2024-06-20,38.0,0.73,13.28
2024-06-21,39.0,0.73,13.2
2024-06-24,37.0,0.71,13.33
2024-06-25,37.0,0.71,12.84
2024-06-26,40.0,0.71,12.55
2024-06-27,45.0,0.69,12.24
2024-06-28,44.0,0.69,12.44
2024-07-01,47.0,0.69,12.22
2024-07-02,49.0,0.69,12.03
2024-07-03,48.0,0.69,12.09
2024-07-05,49.0,0.67,12.48
2024-07-08,51.0,0.65,12.37
2024-07-09,50.0,0.63,12.51
2024-07-10,54.0,0.61,12.85
2024-07-11,49.0,0.62,12.92
2024-07-12,54.0,0.62,12.46
2024-07-15,57.0,0.63,13.12
2024-07-16,57.0,0.63,13.19
2024-07-17,46.0,0.64,14.48
2024-07-18,45.0,0.66,15.93
2024-07-19,43.0,0.68,16.52
2024-07-22,48.0,0.7,14.91
2024-07-23,46.0,0.72,14.72
2024-07-24,38.0,0.74,18.04
2024-07-25,39.0,0.74,18.46
2024-07-26,42.0,0.75,16.39
2024-07-29,42.0,0.76,16.6
2024-07-30,40.0,0.78,17.69
2024-07-31,46.0,0.76,16.36
2024-08-01,32.0,0.77,18.59
2024-08-02,27.0,0.8,23.39
2024-08-05,16.0,0.86,38.57
2024-08-06,23.0,0.88,27.71
2024-08-07,19.0,0.92,27.85
2024-08-08,23.0,0.93,23.79
2024-08-09,23.0,0.91,20.37
2024-08-12,21.0,0.87,20.71
2024-08-13,25.0,0.86,18.12
2024-08-14,27.0,0.82,16.19
2024-08-15,33.0,0.8,15.23
2024-08-16,35.0,0.78,14.8
2024-08-19,46.0,0.73,14.65
2024-08-20,47.0,0.71,15.88
2024-08-21,51.0,0.7,16.27
2024-08-22,48.0,0.69,17.55
2024-08-23,54.0,0.69,15.86
2024-08-26,43.0,0.7,16.15
2024-08-27,55.0,0.71,15.43
2024-08-28,56.0,0.73,17.11
2024-08-29,60.0,0.72,15.65
2024-08-30,62.0,0.73,15.0
2024-09-03,54.0,0.74,20.72
2024-09-04,49.0,0.76,21.32
2024-09-05,47.0,0.79,19.9
2024-09-06,39.0,0.81,22.38
2024-09-09,40.0,0.84,19.45
2024-09-10,38.0,0.86,19.08
2024-09-11,39.0,0.85,17.69
2024-09-12,44.0,0.83,17.07
2024-09-13,47.0,0.79,16.56
2024-09-16,54.0,0.77,17.14
2024-09-17,55.0,0.74,17.61
2024-09-18,60.0,0.73,18.23
2024-09-19,65.0,0.72,16.33
2024-09-20,63.0,0.74,16.15
2024-09-23,65.0,0.73,15.89
2024-09-24,66.0,0.72,15.39
2024-09-25,67.0,0.72,15.41
2024-09-26,68.0,0.67,15.37
2024-09-27,72.0,0.66,16.96
2024-09-30,73.0,0.65,16.73
2024-10-01,67.0,0.66,19.26
2024-10-02,69.0,0.65,18.9
2024-10-03,71.0,0.69,20.49
2024-10-04,73.0,0.7,19.21
2024-10-07,69.0,0.7,22.64
2024-10-08,70.0,0.7,21.42
2024-10-09,71.0,0.72,20.86
2024-10-10,69.0,0.72,20.93
2024-10-11,74.0,0.7,20.46
2024-10-14,75.0,0.7,19.7
2024-10-15,66.0,0.7,20.64
2024-10-16,69.0,0.68,19.58
2024-10-17,70.0,0.68,19.11
2024-10-18,74.0,0.66,18.03
2024-10-21,70.0,0.69,18.37
2024-10-22,67.0,0.69,18.2
2024-10-23,62.0,0.7,19.24
2024-10-24,61.0,0.69,19.08
2024-10-25,60.0,0.72,20.33
2024-10-28,60.0,0.71,19.8
2024-10-29,57.0,0.71,19.34
2024-10-30,54.0,0.71,20.35
2024-10-31,46.0,0.71,23.16
2024-11-01,44.0,0.72,21.88
2024-11-04,41.0,0.74,21.98
2024-11-05,47.0,0.76,20.49
2024-11-06,58.0,0.75,16.27
2024-11-07,58.0,0.73,15.2
2024-11-08,62.0,0.7,14.94
2024-11-11,67.0,0.65,14.97
